N,E
51,0.272824
48,0.241874
50,0.259325
49,0.236338
52,0.296805
51,0.274858
50,0.261360
50,0.287336
50,0.292882
50,0.281736
50,0.289682
50,0.298536
50,0.320349
49,0.315809
49,0.339035
50,0.332205
50,0.335856
50,0.339269
49,0.306766
50,0.327556
50,0.318208
50,0.318754
51,0.313820
49,0.312246
49,0.342188
50,0.354867
50,0.346466
50,0.356466
50,0.376652
51,0.403904
51,0.383562
51,0.367752
50,0.388004
50,0.410879
50,0.406133
50,0.405733
50,0.419866
50,0.430719
50,0.450746
50,0.466346
51,0.487734
50,0.453978
50,0.482526
50,0.482593
50,0.498926
50,0.527313
50,0.540153
50,0.549766
50,0.571380
50,0.593153
49,0.546791
51,0.609028
50,0.578729
50,0.600624
50,0.587051
50,0.607878
50,0.637105
49,0.625205
52,0.682857
51,0.613383
50,0.576830
50,0.616318
51,0.644805
50,0.655789
50,0.685831
50,0.720218
50,0.740018
50,0.779604
49,0.705490
49,0.787029
49,0.798900
52,0.777562
49,0.691474
51,0.723401
51,0.703620
49,0.664524
50,0.667034
50,0.669205
50,0.682792
49,0.692533
50,0.716862
50,0.749833
49,0.736248
51,0.735474
50,0.765511
49,0.691498
50,0.703953
50,0.716898
50,0.701444
50,0.685858
51,0.681178
48,0.659247
49,0.703034
49,0.689379
50,0.712914
50,0.736126
50,0.733339
51,0.726421
51,0.724243
50,0.666585
50,0.729466
49,0.599348
49,0.581390
50,0.597005
49,0.545960
51,0.542872
50,0.546902
51,0.507628
49,0.386189
50,0.474439
50,0.464491
51,0.464688
50,0.454177
50,0.458832
50,0.461645
50,0.444005
50,0.441405
50,0.447445
50,0.464045
50,0.460059
50,0.472659
50,0.485099
50,0.494499
50,0.505445
50,0.526259
50,0.535739
50,0.534713
50,0.550486
50,0.546313
51,0.560448
50,0.533632
50,0.552233
49,0.511677
49,0.540631
49,0.540597
50,0.510295
51,0.502036
49,0.487722
52,0.525327
51,0.482521
51,0.470967
50,0.494404
50,0.514399
49,0.431833
50,0.423581
50,0.409853
50,0.419114
49,0.373363
49,0.391895
49,0.389712
50,0.411040
50,0.436845
50,0.468859
50,0.460072
50,0.477686
50,0.474099
50,0.485526
50,0.481486
50,0.498726
50,0.513913
49,0.453552
50,0.462133
51,0.468883
51,0.466875
51,0.466685
51,0.497384
51,0.511182
48,0.509905
50,0.532620
50,0.517184
50,0.532490
49,0.484621
51,0.501747
50,0.487869
51,0.485008
50,0.420135
51,0.411106
51,0.396647
49,0.375516
49,0.388349
49,0.388547
49,0.399587
51,0.442348
48,0.420558
51,0.488934
51,0.462457
51,0.464411
50,0.441463
50,0.470778
50,0.468952
50,0.461978
50,0.471485
50,0.494618
50,0.499964
50,0.478991
50,0.481591
50,0.490698
50,0.502285
50,0.515098
50,0.516898
50,0.537925
50,0.551352
50,0.557845
50,0.551032
48,0.494776
48,0.541335
50,0.563541
49,0.474601
50,0.493615
50,0.500973
50,0.510119
50,0.474973
49,0.418763
49,0.435003
49,0.418140
50,0.420193
50,0.420466
50,0.428066
50,0.422839
49,0.406846
50,0.408255
50,0.406380
50,0.420339
50,0.400780
50,0.426420
50,0.431366
50,0.424313
50,0.426513
49,0.386172
49,0.414617
49,0.408460
50,0.414775
50,0.424346
50,0.414400
50,0.405973
50,0.400133
50,0.398266
50,0.419572
50,0.428985
50,0.421439
50,0.446185
50,0.456772
50,0.454158
51,0.449224
49,0.427802
49,0.433622
49,0.462540
50,0.473854
50,0.457499
50,0.474899
51,0.490225
51,0.478237
50,0.477265
50,0.507987
50,0.511614
51,0.515305
49,0.441444
51,0.472685
50,0.454759
50,0.479220
50,0.510593
50,0.499326
50,0.460006
50,0.477060
50,0.476033
50,0.490740
50,0.485047
50,0.469273
50,0.460914
50,0.439006
50,0.407319
50,0.401559
50,0.412492
50,0.421266
50,0.441266
50,0.428252
50,0.410839
50,0.412892
50,0.432154
49,0.401703
49,0.414106
51,0.434416
49,0.426326
49,0.446649
51,0.464637
50,0.444249
50,0.455618
50,0.450831
49,0.421417
50,0.439353
50,0.423019
51,0.400616
51,0.392791
51,0.399674
50,0.382962
50,0.379997
50,0.381784
50,0.366664
50,0.381572
50,0.398905
50,0.392078
50,0.425091
50,0.412905
50,0.418718
50,0.420078
50,0.428105
50,0.443731
50,0.427731
50,0.443412
50,0.449972
50,0.480292
50,0.473866
50,0.463333
50,0.467466
50,0.488292
50,0.487866
50,0.492612
50,0.451311
50,0.461725
50,0.465444
50,0.479004
50,0.483177
49,0.413681
49,0.436989
52,0.427467
50,0.378535
50,0.391978
50,0.404098
50,0.417418
50,0.402604
50,0.396671
50,0.408418
50,0.395177
50,0.375831
50,0.391844
50,0.410818
50,0.417977
51,0.432667
51,0.442769
49,0.395379
49,0.413654
49,0.440818
52,0.452293
49,0.429548
49,0.448137
50,0.440605
51,0.406686
50,0.416181
51,0.406562
49,0.353149
49,0.404424
49,0.421234
55,0.386591
50,0.349192
49,0.363288
49,0.374072
49,0.382092
50,0.360694
49,0.306363
50,0.328729
49,0.290167
49,0.268319
51,0.315847
51,0.307838
50,0.274963
51,0.277486
48,0.241525
50,0.302562
49,0.272730
49,0.266841
49,0.250439
50,0.251128
50,0.261005
50,0.277392
49,0.237676
49,0.242821
49,0.250134
51,0.233318
50,0.210899
50,0.230413
49,0.210526
49,0.208576
49,0.214066
51,0.215895
50,0.225818
50,0.235460
50,0.249073
51,0.253245
49,0.253280
51,0.242039
50,0.231946
50,0.247714
50,0.222900
50,0.224587
50,0.240587
50,0.253974
50,0.258241
50,0.269761
50,0.298240
50,0.315147
50,0.340561
50,0.345387
49,0.331188
49,0.344734
49,0.353340
49,0.360462
49,0.347000
50,0.345757
52,0.323438
51,0.345871
51,0.353716
50,0.337741
50,0.370509
50,0.406882
50,0.419789
50,0.433842
50,0.443762
49,0.435135
49,0.467246
52,0.460326
52,0.476391
50,0.449005
50,0.452236
50,0.455049
50,0.439222
50,0.449209
50,0.455355
50,0.459182
50,0.463568
50,0.456915
51,0.453932
50,0.407720
50,0.420468
50,0.436974
50,0.419987
50,0.395214
50,0.430095
50,0.463828
51,0.486677
51,0.490526
49,0.440785
49,0.499191
49,0.500544
50,0.510351
50,0.501329
50,0.509956
50,0.526316
50,0.530170
50,0.527783
50,0.549743
50,0.573996
49,0.560319
52,0.523363
51,0.520027
51,0.531683
49,0.541628
50,0.557656
50,0.557868
50,0.547041
50,0.512428
51,0.538063
50,0.544713
50,0.540601
50,0.548654
50,0.550974
50,0.569934
50,0.561720
50,0.559134
50,0.566094
50,0.573320
49,0.511444
50,0.526440
51,0.512081
51,0.531498
50,0.514272
50,0.541440
49,0.487957
49,0.500999
49,0.493863
50,0.501990
50,0.528142
50,0.529755
50,0.549501
51,0.536279
51,0.534179
51,0.552983
50,0.532779
51,0.570795
50,0.564558
50,0.576986
50,0.548373
50,0.531840
50,0.558827
50,0.557680
50,0.565707
50,0.583707
52,0.559918
50,0.580433
49,0.568161
48,0.542205
50,0.592313
50,0.549236
50,0.564368
50,0.570701
50,0.566661
50,0.539821
50,0.553408
50,0.577794
50,0.574581
50,0.561208
50,0.581381
50,0.604514
50,0.577146
51,0.576075
49,0.475455
52,0.544583
50,0.527642
50,0.598658
51,0.586224
51,0.613607
51,0.586751
50,0.598597
50,0.620178
50,0.602965
51,0.575283
48,0.572843
49,0.603557
49,0.600793
49,0.603235
50,0.620614
50,0.598072
50,0.600672
50,0.618045
50,0.628032
50,0.608845
49,0.474532
49,0.503676
50,0.521298
50,0.496937
50,0.510737
50,0.517550
50,0.501671
51,0.518015
51,0.518183
50,0.498037
50,0.552572
50,0.584358
50,0.592145
50,0.592758
50,0.596331
50,0.601345
50,0.621772
50,0.625185
50,0.622599
50,0.608094
50,0.587159
50,0.593346
50,0.580600
49,0.540555
51,0.576724
51,0.588100
51,0.590485
51,0.608100
51,0.628681
51,0.604544
50,0.634591
49,0.637854
49,0.676542
50,0.669975
49,0.604873
49,0.630589
52,0.635165
49,0.607772
50,0.615645
50,0.591097
50,0.593324
50,0.630270
49,0.517274
51,0.568134
51,0.534784
49,0.521163
52,0.605000
51,0.583540
50,0.569777
50,0.581471
49,0.550199
52,0.575201
49,0.458566
50,0.554395
49,0.523134
50,0.521463
50,0.503787
48,0.384404
52,0.449389
50,0.447005
50,0.468896
50,0.478763
50,0.487643
50,0.477190
50,0.493376
50,0.492603
50,0.503643
50,0.532390
48,0.458407
49,0.465305
49,0.458248
50,0.467327
50,0.461291
49,0.458370
49,0.470901
49,0.475616
49,0.452126
49,0.470064
49,0.462983
52,0.478833
48,0.405627
49,0.528789
50,0.485208
50,0.451072
51,0.444421
51,0.462824
51,0.475615
49,0.491925
50,0.477447
50,0.477626
50,0.476066
50,0.472479
50,0.469319
50,0.464052
50,0.510039
50,0.545333
50,0.571560
50,0.576506
49,0.559315
52,0.557188
50,0.589535
50,0.590619
50,0.590459
50,0.594805
50,0.611232
50,0.618592
49,0.516177
50,0.552740
50,0.546098
50,0.547885
50,0.580445
50,0.585085
50,0.580338
50,0.604365
50,0.614365
52,0.602141
51,0.632327
50,0.611283
50,0.602945
51,0.630610
51,0.624641
48,0.514080
50,0.601008
50,0.563051
50,0.556665
49,0.557403
52,0.547405
50,0.565755
50,0.613005
50,0.612819
50,0.635486
51,0.660434
50,0.677104
51,0.678774
51,0.666283
50,0.679099
49,0.632670
49,0.671399
50,0.691589
50,0.706961
50,0.718974
50,0.723388
50,0.729614
50,0.724534
51,0.736664
50,0.665792
50,0.739848
50,0.770675
50,0.769502
50,0.780221
49,0.764908
50,0.800402
50,0.801454
50,0.821894
50,0.795561
50,0.822988
50,0.865801
50,0.872774
49,0.878025
49,0.871361
49,0.854401
49,0.862544
52,0.878230
48,0.711582
48,0.746401
50,0.761177
52,0.723213
51,0.637555
50,0.677252
49,0.639288
50,0.622548
50,0.630020
50,0.643033
51,0.623311
51,0.630865
50,0.606660
49,0.553746
49,0.594926
49,0.590076
50,0.586971
50,0.594356
48,0.506376
49,0.528145
50,0.550138
50,0.512382
51,0.528581
49,0.486976
49,0.534022
49,0.539172
49,0.542485
50,0.562118
50,0.550857
50,0.547911
50,0.519924
50,0.549484
51,0.591216
49,0.549732
49,0.599743
49,0.583274
49,0.590084
52,0.576231
50,0.549060
50,0.572131
51,0.573929
49,0.544916
50,0.562370
50,0.583169
50,0.603969
50,0.592555
50,0.606769
50,0.596769
50,0.609169
50,0.619755
50,0.627542
50,0.527060
50,0.560367
51,0.576122
51,0.581721
49,0.513259
52,0.568189
51,0.548412
49,0.528523
50,0.578186
50,0.545265
50,0.552824
50,0.560705
51,0.574427
51,0.579720
51,0.611112
49,0.610458
49,0.622623
49,0.636466
50,0.620594
50,0.596505
50,0.587665
51,0.577929
50,0.485775
50,0.501996
50,0.522250
50,0.538183
50,0.556970
50,0.570370
50,0.558356
50,0.548129
50,0.580943
50,0.554129
50,0.561956
50,0.574237
50,0.565796
49,0.567422
49,0.573438
49,0.544642
51,0.565872
51,0.580162
50,0.582082
50,0.584937
51,0.583451
51,0.601365
51,0.613097
50,0.637102
50,0.642423
50,0.624410
49,0.631674
50,0.626411
50,0.626284
50,0.626524
51,0.627073
50,0.608389
50,0.656531
50,0.647531
50,0.656584
51,0.667877
51,0.706849
47,0.431422
47,0.514473
54,0.517300
49,0.410518
50,0.478532
51,0.469777
49,0.450460
51,0.480930
51,0.464691
49,0.475269
51,0.487288
51,0.492343
50,0.507893
50,0.516782
50,0.515968
50,0.545955
49,0.491835
50,0.523852
50,0.527536
50,0.514923
50,0.520496
51,0.491359
50,0.470740
50,0.472409
49,0.430644
50,0.460157
50,0.452135
50,0.460162
50,0.472562
51,0.469437
50,0.474686
50,0.520256
50,0.540842
50,0.521696
50,0.520602
51,0.538496
50,0.518207
50,0.532168
50,0.521542
51,0.524841
50,0.496512
50,0.515994
50,0.538675
50,0.537915
49,0.499904
50,0.538237
50,0.516649
49,0.481686
51,0.477701
51,0.457645
50,0.469848
50,0.481729
50,0.474410
50,0.485090
51,0.501497
51,0.491606
51,0.486724
49,0.379051
49,0.468770
51,0.494164
50,0.484955
50,0.495929
50,0.523170
50,0.507129
50,0.531356
50,0.553503
50,0.561889
50,0.584676
50,0.585089
49,0.526379
50,0.561198
50,0.532696
50,0.510909
50,0.482856
50,0.489842
50,0.504856
50,0.480476
50,0.505723
50,0.497482
50,0.488682
50,0.505723
50,0.504630
50,0.492843
50,0.503830
51,0.476772
50,0.462741
49,0.406576
50,0.432303
50,0.423195
49,0.405568
50,0.411129
50,0.410554
50,0.404727
50,0.435673
50,0.463073
50,0.450606
50,0.457766
50,0.448180
50,0.437580
50,0.445033
49,0.402977
49,0.410850
50,0.406621
51,0.373710
50,0.302413
50,0.371567
50,0.364408
50,0.363754
50,0.372727
50,0.375781
50,0.379021
50,0.377621
50,0.385154
50,0.390208
50,0.402621
50,0.393167
50,0.416967
50,0.420794
50,0.435767
50,0.426127
49,0.359310
49,0.424419
49,0.444291
50,0.428568
49,0.363914
49,0.391187
51,0.405480
47,0.334009
49,0.387047
52,0.355809
49,0.319394
49,0.326366
50,0.335895
49,0.303268
49,0.339971
50,0.334428
50,0.352820
50,0.330353
50,0.337166
50,0.336380
50,0.351566
50,0.345313
49,0.350044
50,0.349915
50,0.351447
50,0.348793
50,0.351660
50,0.360260
50,0.372700
50,0.383273
50,0.375847
50,0.390873
50,0.404887
50,0.407860
51,0.395429
51,0.386055
50,0.388225
50,0.396981
50,0.380808
50,0.396181
50,0.405527
50,0.404554
50,0.405367
50,0.404527
50,0.400887
49,0.401819
51,0.443059
49,0.402574
51,0.476221
49,0.450212
50,0.505997
51,0.470619
51,0.483179
49,0.474628
51,0.476666
50,0.488999
50,0.499008
50,0.510408
51,0.504305
49,0.522559
51,0.534358
50,0.538285
50,0.550753
50,0.537299
51,0.533101
49,0.572497
50,0.587909
50,0.540359
50,0.558200
50,0.595159
50,0.588840
50,0.599053
51,0.586102
50,0.539299
50,0.561213
49,0.450187
50,0.475436
50,0.468428
50,0.474668
47,0.367658
50,0.404373
50,0.396842
50,0.410869
50,0.423909
50,0.448123
51,0.438836
51,0.429900
51,0.450468
51,0.460880
50,0.473074
50,0.475442
50,0.496002
50,0.501202
50,0.514989
51,0.517384
48,0.534110
48,0.556664
53,0.553026
52,0.523008
51,0.513091
49,0.483935
51,0.516509
51,0.531016
49,0.485927
51,0.536580
51,0.526996
50,0.516139
50,0.518507
51,0.520755
49,0.455858
50,0.474881
50,0.455726
50,0.479180
50,0.481672
50,0.477766
49,0.457900
50,0.450481
50,0.445513
49,0.418643
49,0.464985
49,0.452951
51,0.460496
49,0.431071
49,0.459332
51,0.493269
50,0.492920
50,0.494681
50,0.513668
50,0.512814
51,0.519828
51,0.501558
50,0.485205
49,0.435024
50,0.498616
50,0.500907
51,0.497330
51,0.484943
51,0.489433
50,0.450439
50,0.473107
49,0.481160
51,0.494857
51,0.472147
51,0.489735
50,0.402721
50,0.464935
49,0.414243
50,0.435110
49,0.418298
49,0.438421
53,0.481754
51,0.461887
51,0.454877
51,0.456099
49,0.462940
49,0.515896
50,0.518848
50,0.504833
51,0.494526
51,0.487897
49,0.396139
50,0.407416
51,0.383416
51,0.394120
49,0.339914
50,0.382757
50,0.397375
50,0.410975
50,0.400229
50,0.433429
51,0.433554
51,0.429631
51,0.432513
51,0.412689
51,0.413141
49,0.433125
52,0.445716
51,0.441328
50,0.426854
50,0.457822
50,0.453755
50,0.474168
50,0.481355
49,0.485977
49,0.472558
50,0.504738
50,0.497856
50,0.513029
50,0.526309
50,0.525163
51,0.514602
50,0.529514
50,0.524596
50,0.541303
50,0.547476
50,0.552822
50,0.569209
50,0.574795
50,0.584595
50,0.591836
50,0.599476
50,0.623249
49,0.584313
51,0.555205
50,0.566487
50,0.574669
50,0.584109
50,0.573549
50,0.559390
50,0.545603
50,0.564190
49,0.513395
50,0.517099
50,0.505497
50,0.534270
49,0.453972
50,0.542256
50,0.506409
50,0.509382
50,0.511288
50,0.502821
50,0.512781
49,0.490454
49,0.470258
49,0.481666
52,0.470607
51,0.439537
47,0.382832
48,0.420999
50,0.427544
51,0.430475
51,0.442571
50,0.431566
50,0.457107
50,0.457880
50,0.488013
50,0.488973
49,0.415630
49,0.413196
52,0.453918
51,0.474994
51,0.499179
50,0.516946
50,0.533080
50,0.546094
50,0.552307
50,0.567107
50,0.549962
50,0.590701
50,0.597488
50,0.603075
50,0.618661
50,0.648434
51,0.651965
50,0.665112
50,0.657154
50,0.642367
49,0.627269
51,0.662718
51,0.679159
50,0.709505
51,0.704089
50,0.723332
50,0.718720
50,0.706747
49,0.622125
50,0.676560
49,0.593335
49,0.565003
50,0.552079
50,0.565864
49,0.556382
49,0.558690
51,0.561855
51,0.558942
50,0.552731
50,0.561292
50,0.565906
50,0.594519
50,0.606492
50,0.586573
50,0.596413
50,0.575694
50,0.581161
49,0.541379
50,0.541750
50,0.550088
50,0.564715
50,0.562115
51,0.537430
48,0.502244
50,0.552866
50,0.545263
51,0.562739
50,0.587215
50,0.580983
50,0.609956
50,0.608556
50,0.638729
50,0.647996
50,0.661983
50,0.656770
50,0.640810
50,0.669356
50,0.677103
50,0.700903
50,0.734383
50,0.736983
51,0.740059
49,0.666126
50,0.804639
50,0.762910
50,0.757497
50,0.761176
50,0.798217
49,0.739518
50,0.762005
50,0.766877
50,0.782677
50,0.780877
49,0.754305
50,0.729398
49,0.695190
50,0.689811
49,0.668040
50,0.700179
50,0.690310
49,0.622750
50,0.628861
50,0.631632
49,0.622729
50,0.604239
49,0.618816
49,0.630281
50,0.622199
50,0.640584
50,0.656011
50,0.663411
50,0.654838
50,0.667332
50,0.641958
50,0.661145
50,0.653345
50,0.664399
50,0.658972
49,0.558933
49,0.549955
49,0.542819
51,0.522080
49,0.464475
49,0.523342
52,0.502723
50,0.481338
50,0.559250
49,0.516557
52,0.548830
48,0.460374
52,0.565947
51,0.548302
50,0.530074
50,0.548249
50,0.588236
50,0.589636
51,0.565273
49,0.536045
50,0.542291
50,0.529556
50,0.530076
50,0.538543
50,0.547703
50,0.570489
50,0.578876
50,0.576703
50,0.595356
50,0.590329
50,0.635596
50,0.653770
50,0.686370
49,0.584076
52,0.644902
51,0.528061
51,0.566271
49,0.520220
50,0.535043
50,0.532982
49,0.462181
49,0.494100
51,0.480332
50,0.478966
49,0.407750
49,0.456474
51,0.447305
49,0.433016
50,0.444522
50,0.446754
50,0.446767
50,0.444727
50,0.441381
50,0.435767
50,0.446554
50,0.466994
51,0.444384
49,0.441853
49,0.476543
50,0.507015
50,0.516880
51,0.490873
50,0.449478
50,0.452253
50,0.440894
50,0.435134
50,0.460894
50,0.471320
50,0.459561
50,0.458601
50,0.455641
50,0.461241
50,0.480254
50,0.479028
50,0.488654
50,0.480387
50,0.465881
50,0.468548
50,0.476389
50,0.480069
50,0.500682
50,0.517349
50,0.499776
50,0.508203
50,0.516763
51,0.505503
49,0.477221
50,0.499824
51,0.496019
51,0.485605
48,0.394424
51,0.499004
51,0.465044
51,0.473704
50,0.495628
50,0.536223
50,0.512850
50,0.527663
50,0.546263
50,0.537877
51,0.522843
51,0.508352
48,0.491281
51,0.491304
50,0.457020
49,0.426503
51,0.464793
49,0.472012
51,0.477465
50,0.409121
50,0.465149
50,0.490376
50,0.487763
50,0.481923
50,0.484536
50,0.466563
50,0.458963
50,0.452163
50,0.448963
50,0.450323
50,0.479496
50,0.486082
50,0.495603
50,0.500057
50,0.505603
50,0.517869
50,0.544082
50,0.563096
50,0.553442
50,0.580109
50,0.600536
50,0.616376
50,0.605230
50,0.618403
50,0.634003
50,0.628830
50,0.637176
49,0.636476
50,0.638260
51,0.604138
50,0.546703
50,0.548878
49,0.495859
50,0.515561
50,0.518366
50,0.522607
50,0.530420
50,0.547833
50,0.558714
51,0.576305
50,0.551460
50,0.609114
50,0.621941
50,0.641487
50,0.652687
50,0.642447
50,0.657620
50,0.658847
51,0.654946
49,0.602790
49,0.593331
49,0.600182
50,0.605648
51,0.616585
51,0.598459
50,0.574224
50,0.595926
50,0.593313
50,0.607313
50,0.616219
49,0.599839
54,0.640720
45,0.508826
49,0.605634
49,0.570347
49,0.585837
50,0.566031
50,0.583802
50,0.599975
50,0.613829
49,0.615427
50,0.625570
51,0.603489
49,0.607132
52,0.615222
52,0.631832
50,0.616163
50,0.653181
51,0.636371
50,0.592865
50,0.596747
50,0.606947
49,0.555349
49,0.549045
50,0.580188
50,0.566333
50,0.570960
50,0.563027
50,0.569600
50,0.596307
50,0.608561
49,0.550250
50,0.557037
50,0.554102
50,0.536261
50,0.546661
49,0.541303
50,0.542310
51,0.564018
50,0.545307
50,0.581028
49,0.530515
51,0.562851
49,0.541840
53,0.560076
50,0.508728
50,0.530786
49,0.521669
49,0.523025
50,0.525929
50,0.509307
49,0.489786
51,0.477149
50,0.463878
50,0.465313
51,0.469049
50,0.495604
50,0.493232
50,0.436670
50,0.423564
50,0.425964
50,0.421484
50,0.419510
50,0.445937
50,0.449724
50,0.449004
50,0.448310
50,0.431910
50,0.445910
50,0.454551
50,0.454151
49,0.387476
49,0.371504
49,0.380477
51,0.388066
51,0.365194
50,0.353994
50,0.392516
51,0.369379
50,0.353894
50,0.365370
50,0.361356
50,0.373903
51,0.366764
51,0.342206
50,0.345807
50,0.365215
49,0.306911
49,0.332797
51,0.372150
50,0.380513
50,0.407202
50,0.407869
51,0.403032
50,0.399874
50,0.395575
52,0.402586
50,0.404338
50,0.426782
50,0.412395
50,0.415209
50,0.430609
51,0.416267
51,0.434082
50,0.458387
50,0.457962
50,0.442762
50,0.460015
50,0.469935
50,0.473322
50,0.479108
50,0.492362
51,0.495828
50,0.494873
50,0.521189
50,0.537002
50,0.533775
50,0.531615
50,0.529615
50,0.533162
50,0.539189
50,0.563402
50,0.576442
51,0.577764
49,0.573031
49,0.633394
49,0.619946
51,0.709907
50,0.635246
50,0.652601
50,0.659374
50,0.681534
50,0.703320
50,0.690520
50,0.680147
50,0.706761
49,0.655317
49,0.666619
50,0.650210
50,0.679928
50,0.705755
49,0.673759
51,0.691771
50,0.634932
50,0.647601
50,0.649601
50,0.626241
50,0.608935
50,0.612508
50,0.601841
50,0.607254
50,0.591681
50,0.601814
50,0.620747
51,0.643449
51,0.666506
48,0.600340
50,0.732532
51,0.689437
51,0.688468
51,0.679219
50,0.687167
50,0.675775
50,0.644682
50,0.643615
50,0.663802
51,0.673659
49,0.636495
50,0.679038
50,0.677576
50,0.677949
51,0.680392
49,0.668929
49,0.703056
52,0.735967
50,0.600193
50,0.626910
50,0.629097
50,0.629151
49,0.577830
49,0.595846
50,0.606638
50,0.577124
50,0.582937
50,0.596324
50,0.600297
49,0.585775
49,0.599348
49,0.594702
51,0.542636
51,0.547462
50,0.559201
50,0.553763
50,0.549176
51,0.516785
50,0.481902
50,0.513410
50,0.522437
50,0.530663
49,0.498428
50,0.552193
50,0.548504
51,0.545654
50,0.458074
50,0.451370
51,0.424987
49,0.413128
50,0.426826
50,0.449771
50,0.445757
50,0.430917
50,0.448290
50,0.437504
50,0.435704
50,0.428650
51,0.428777
51,0.441285
50,0.438753
50,0.463462
50,0.453395
50,0.432609
50,0.442995
51,0.433640
49,0.431657
49,0.444382
50,0.450725
50,0.438403
50,0.457070
50,0.466697
50,0.475230
50,0.488830
50,0.498590
50,0.499417
49,0.475136
52,0.458129
50,0.423053
50,0.483645
50,0.494125
50,0.491725
50,0.483352
51,0.479440
51,0.490968
51,0.468752
51,0.502470
51,0.496830
50,0.508251
50,0.483392
50,0.461338
50,0.490832
50,0.476805
49,0.384125
50,0.369114
51,0.363565
51,0.367792
50,0.373631
50,0.406145
50,0.417039
50,0.410333
50,0.404506
49,0.391498
51,0.384651
49,0.389477
50,0.405374
50,0.378452
50,0.383719
50,0.397839
50,0.421052
50,0.407199
50,0.433345
50,0.431758
50,0.449799
49,0.396491
51,0.455299
50,0.343063
50,0.390846
50,0.381592
49,0.357703
50,0.400375
50,0.410566
50,0.433447
50,0.421074
50,0.434114
50,0.449233
50,0.456941
49,0.407438
51,0.432922
49,0.403797
50,0.434962
50,0.418914
49,0.428956
51,0.436065
51,0.445434
50,0.452979
50,0.493781
50,0.504288
50,0.514502
50,0.523835
51,0.510240
51,0.523499
49,0.481082
52,0.515579
51,0.499019
51,0.488786
50,0.502578
50,0.518153
51,0.542657
51,0.554551
49,0.509687
50,0.589694
49,0.526444
49,0.538718
50,0.536653
49,0.514327
49,0.529526
49,0.499247
50,0.485786
51,0.482929
50,0.494989
50,0.514458
50,0.520191
50,0.526191
51,0.511661
49,0.472904
52,0.505334
50,0.515208
51,0.534243
51,0.534105
51,0.559785
49,0.491005
49,0.561418
49,0.566921
51,0.584965
51,0.582803
49,0.508919
50,0.547934
50,0.532232
50,0.530046
50,0.527646
50,0.540899
50,0.540686
50,0.536659
50,0.548632
49,0.455640
52,0.452371
50,0.449880
51,0.462629
51,0.475306
48,0.482570
51,0.526830
50,0.463495
50,0.495157
50,0.500557
50,0.504571
51,0.524151
49,0.536918
50,0.552826
50,0.552384
50,0.543063
50,0.527744
50,0.509251
50,0.515905
50,0.544772
50,0.571745
50,0.562158
50,0.567826
50,0.558585
50,0.562358
50,0.560985
50,0.568226
49,0.532110
50,0.538466
49,0.508892
51,0.512612
51,0.522268
50,0.555850
49,0.521484
49,0.522772
49,0.522004
50,0.525300
49,0.526273
49,0.506261
49,0.507846
49,0.496547
51,0.483349
50,0.486263
50,0.489557
50,0.484557
50,0.516171
49,0.456354
49,0.477587
50,0.501304
49,0.453367
52,0.472460
49,0.445349
51,0.418347
50,0.401128
50,0.422376
50,0.421390
50,0.407923
50,0.412936
49,0.408686
51,0.446897
51,0.443560
51,0.460313
50,0.437983
50,0.485043
50,0.520243
51,0.519739
51,0.534514
50,0.482646
51,0.470371
50,0.467413
50,0.496781
49,0.515269
52,0.562453
49,0.539485
49,0.547394
49,0.533863
49,0.528945
50,0.552623
50,0.563275
50,0.588167
50,0.585808
50,0.585475
52,0.571117
49,0.492223
52,0.528994
50,0.460336
50,0.493133
50,0.491159
51,0.490284
50,0.447833
50,0.469554
49,0.452957
49,0.456463
49,0.447925
52,0.446300
49,0.407172
51,0.425844
51,0.416344
51,0.413958
51,0.407926
49,0.347100
49,0.388613
52,0.388576
52,0.371705
51,0.382990
49,0.335732
51,0.354563
51,0.350409
51,0.348206
50,0.304854
50,0.316729
51,0.320489
50,0.341740
50,0.353409
49,0.330135
51,0.355572
50,0.366595
50,0.371704
50,0.381396
50,0.387596
50,0.397156
50,0.405570
49,0.384531
49,0.403857
50,0.440785
50,0.416449
50,0.405422
49,0.349305
49,0.350838
49,0.345498
52,0.340741
49,0.292458
49,0.310621
49,0.310641
50,0.308779
51,0.293222
48,0.283759
52,0.311636
51,0.299736
50,0.305917
50,0.337238
50,0.346424
50,0.333345
50,0.351118
50,0.354091
50,0.370265
51,0.377524
51,0.374033
51,0.349294
51,0.354843
51,0.361111
51,0.363967
50,0.344315
50,0.370919
50,0.365619
50,0.358472
50,0.354846
50,0.346579
50,0.346846
50,0.345432
50,0.329699
50,0.331032
50,0.329299
50,0.337299
51,0.342892
50,0.311217
50,0.341725
50,0.346419
50,0.363005
50,0.358286
50,0.379353
50,0.374526
50,0.391593
50,0.374526
50,0.386446
50,0.404472
50,0.418472
49,0.398471
51,0.395887
51,0.383805
50,0.388904
50,0.421906
50,0.426933
50,0.445560
51,0.433121
51,0.455884
49,0.444260
50,0.549557
50,0.528801
50,0.515401
50,0.525574
50,0.528707
50,0.545067
51,0.558180
48,0.531540
49,0.577213
49,0.542537
52,0.534030
51,0.528401
49,0.518315
49,0.525251
50,0.544495
49,0.503685
49,0.525449
50,0.557585
51,0.557255
50,0.545374
50,0.542589
50,0.552789
50,0.554189
50,0.514149
49,0.478834
51,0.484222
49,0.452202
